address,eth_balance,total_txs,sent_txs,received_txs,sent_to_contract_txs,received_from_contract_txs,external_txs,internal_txs
0x01e178850192cbb8caabb93bd810d186f230ee73,0.001067058831094243,1,1,0,1,0,1,0
0x01e2ed679ce68d045946315df46aa77987f3c66a,2.870225212e-06,2,1,1,0,0,2,0
0x01e35af4ca0312c8a154a8f093109f27a05b3002,6.8709752282e-05,1,0,1,0,0,1,0
0x01e3b8b9d6ccdc965d537e9ebe7cb55bb941cc4d,0.000635897717967174,4,4,0,3,0,4,0
0x01e58c305684d9ab84b1b841e8c46377d9a9e02a,0.000308164471795,2,1,1,0,0,2,0
0x01e7deb90cacdcdf9b1f67e09d44fca11afc9375,0.001957289643638238,1,1,0,1,0,1,0
0x01ea94bd735e20d34cb4afe42337ff71f9d238dd,0.008357144553531362,4,3,1,3,0,4,0
0x01eb5776cc6b3ebdeb5cc8603e6b777e20a732ca,0.000790864297232,3,1,2,0,0,3,0
0x01ec7a3bae30bb317a24b7547560a9ab7e5a1cd1,0.1455097103675869,2,1,1,1,0,2,0
0x01efc1b5c4e4208060419a5c293420cbce269503,0.0,1,1,0,0,0,1,0
0x01f1d2ceb14b02ed7dc54ef06d08e6f7ccd6da0e,0.0,2,2,0,1,0,2,0
0x01f584c8b24fbc6ea366b2ce54003279718ec8b1,5.16992259e-07,1,0,1,0,0,1,0
0x0201c96c2f6bdf17d2df70e3d471707e115cd90a,0.00048022244316132,2,1,1,1,0,2,0
0x0208f3fc245367049769ffe2afb285f373a9ca4b,0.10565113318144374,1,0,1,0,0,1,0
0x020a3428c5bd020968a7bc883349f5c023dd7166,0.002069881944681722,3,3,0,3,0,3,0
0x021041a0fe13c9eecf68e9e9c2b95811dc8430a8,0.0,1,0,1,0,0,1,0
0x02141387fec77a924bc8eb707673dd60b7f1697d,0.007268342330115037,2,2,0,2,0,2,0
0x0215c0cf4b8352e60aa63beccec1e8b11e661866,1e-15,1,1,0,0,0,1,0
0x021605100c88e7ac40dea5c9b6a9d67331d6bdff,0.0,1,1,0,0,0,1,0
0x0218770cc6e2ea143790ec2aab1543c409509a08,0.3242331376862954,9,9,0,9,0,9,0
0x021d381053e3d4284ae5dfe588fc382a40281625,0.06438570438419901,1,0,1,0,0,1,0
0x021e8bb75d915a6f7cce7ffa0de13689287c5b52,0.0,3,2,1,1,0,3,0
0x0231422e8e08c76cea3c7fad938a745bc134ff71,0.000147057118473711,1,1,0,1,0,1,0
0x0232ff98c25c5c205ac8c8e6b9bb2aa1e9efef79,1.396713675e-06,1,1,0,0,0,1,0
0x02347b20159533e813fcca4cab313634fec75e09,0.000756873072734719,1,1,0,1,0,1,0
0x02352f9b7061d6c520ceb52443de3e49432225ff,2.8994925600246e-05,1,0,1,0,0,1,0
0x02353b3fc86a643638d121fa653a625021f16bd2,2.982656671e-06,2,1,1,0,0,2,0
0x0236e0e46001121abb1242c0366213f56d3062af,1.1227001291215537,3,2,1,2,0,3,0
0x023c1a01108c35b72852a5cd4e0bb5123da9657e,0.001027890353931579,1,1,0,1,0,1,0
0x023e99c87bdfde75a8c4c277652a3c0d4e4e22d3,126.8870050609574,3,1,2,0,0,3,0
0x023f4b77cfc6c3f9d0ab0005e482b39d37c454cd,0.0,1,0,1,0,0,1,0
0x0244f7204b9c554306053cc557e14d6cbd40a33c,35.188650436922636,5,5,0,0,0,5,0
0x0245862167626a78475a14eacc40c4cadde3c46a,0.21462931902705307,1,1,0,0,0,1,0
0x0245ff706edd644892703d45bbecf3cc5f1131ec,7.8223273372596e-05,2,1,1,1,0,2,0
0x0246c6cd7eb2b99199b85d5f6ef54d7a98c6cb16,0.0,3,3,0,3,0,3,0
0x024b641f3582f5842714a8fd25d62be536560a6f,0.0,1,0,1,0,0,1,0
0x024bcce816b618b41e66809d1b91b9c0950a23c9,0.005049973188826011,1,1,0,0,0,1,0
0x024c5e453e199a32d29ac61b9d5d28a9b2f76f88,0.001933564521679581,2,2,0,2,0,2,0
0x024e54fb1f53ca2110b4168bc0d6c2df1e9afddc,0.16832023,1,1,0,0,0,1,0
0x0253692cd855fc4325696284d176b688d2946ec5,7.8472254e-07,1,1,0,0,0,1,0
0x0254af89f45f78df065940e17c57adca9b7abf62,0.07508870997540601,2,1,1,0,0,2,0
0x02566af3a7f0fca81526cb53cc7da13659e35ea5,0.0,1,1,0,0,0,1,0
0x02597d8641a1efebb082f3e717eaac142d86a7e8,1.441324731e-06,1,1,0,0,0,1,0
0x0259da57c4fbcb8a2df4c2cc0ad2ad9014fd69a3,0.007001857473607021,1,1,0,1,0,1,0
0x0259f25c738b775b70755b4459da5a96582c6bed,0.002330069223892914,2,2,0,0,0,2,0
0x025d71061f529edf57795fe054cde9e6c176e40b,8.395825095e-06,1,1,0,0,0,1,0
0x025db48ca20bda7ed479866f03a8b4ce56e8388b,0.041155334753230695,4,2,2,2,0,4,0
0x02604ca83ef359e3f660e9a891733485a4abf6c5,2.9645115813734e-05,1,1,0,1,0,1,0
0x02620f64fd034188b7570562ba56457e64d139e0,0.4517549695281249,1,1,0,1,0,1,0
0x02649c2a78bbe048b01d9a28cb2e2cdc70c42a51,1.24066339e-06,2,1,1,0,0,2,0
0x026c6834dd0c2936286279d65c4a14261c049591,0.0,2,1,1,0,0,2,0
0x026cdc2e64ae3beef5014313753242782e7ef450,7.72323867e-07,1,1,0,0,0,1,0
0x026e8c3b5ad3dd9fe1951f397437aef8fd239027,8.50420515e-07,1,0,1,0,0,1,0
0x0273b7d185cef04d2bbd03834613e4791ab399d6,2.173384206e-05,1,0,1,0,0,1,0
0x027421fc1d5d7f675e6451570bb0a2a110882b54,0.00753186911960746,1,1,0,1,0,1,0
0x0277002e20dbc90d2b4cdc6e9ea3156b15a9e5ad,5.88413154e-06,1,1,0,0,0,1,0
0x02774b6e6e8df330c5be3be18a70302c8f951cb2,0.0,1,1,0,0,0,1,0
0x027a607409329fe6435e4d409ed7b63c088824aa,0.003910101824683038,1,1,0,1,0,1,0
0x027eb57c54a6d0a16f0c1a3d92bb3b10e46fe9c7,0.0,1,1,0,0,0,1,0
0x028011e99f0dd6ce978f7f8450e84812ea59058e,0.007319939476206824,3,2,1,1,0,3,0
0x02808034649e86c86aa3573764b588ec7ae46607,0.0,2,1,1,0,0,2,0
0x0280baf5c87cfa44d7d661805cc17db29d7973b7,75.65992595504926,12,6,6,3,0,12,0
0x028107330bfec46342dcab89b2067ee531a020e8,0.003899730066043202,4,3,1,3,0,4,0
0x0281492ec5a1e329820b8498442d7033b9b29ae5,1.8634156365e-08,2,2,0,0,0,2,0
0x0281eb6b5c228dae36b14586c3d62a034f599ae5,2.3413992e-07,1,1,0,0,0,1,0
0x028272ee0a3732b377033427568e253844057958,0.001955571815076196,1,0,1,0,0,1,0
0x028496ec52c090ce84ab9ca0f6d5730ea74b1607,2.0336677677e-08,2,2,0,0,0,2,0
0x0284b2bbbfba7cd1137e959bd30a40cf89a21607,0.0,7,5,2,4,0,7,0
0x0286c1e7f02055a3918dfc91c56b2f6cd1ec7ee9,0.8615870049097097,1,1,0,1,0,1,0
0x028720b3aa9b741be3d9ba197ef826b5f1667e36,0.04579550477765303,1,1,0,1,0,1,0
0x02892bd099c8d55b7a5645e1925ad73fc9dd95c5,0.02006849891049432,1,1,0,1,0,1,0
0x028a38fce5aa03b6c56a0b55708d2882d07cf210,0.19180997521224125,1,1,0,1,0,1,0
0x028ceaf4712995673920a4d2cfb5bb13955f7bd4,0.0,1,1,0,0,0,1,0
0x02921666115a41ad28a00b547a2f4c86c470ae4d,9.26309958e-07,4,2,2,0,0,4,0
0x029d6247adb0a57138c62e3019c92d3dfc9c1840,0.0,1,0,1,0,0,1,0
0x029f11a3a195a3896e34edbd7470dd65338ff48c,1.994538016928e-06,1,1,0,1,0,1,0
0x029f866a6f3985c8238d41b59cae429b640fcdd2,0.002082051646721781,2,2,0,2,0,2,0
0x02a2218dc590b6664a21710086c040802bf083ce,0.000251612600765983,2,2,0,2,0,2,0
0x02a65bc6a1d63e0cedc09aa9541cdc71de96a23d,0.9127186207369378,2,2,0,2,0,2,0
0x02a78510576e7ae3ecf8cd8858715082b812ae4e,0.000743423694954997,1,1,0,1,0,1,0
0x02a78632215262a94ce8651846e7d22adc98ce3c,94.9969237489364,3,0,3,0,0,3,0
0x02a9accb6ccbc59c82ac8dcce47ed4f0bee2fd42,0.02610099030118788,2,1,1,0,0,2,0
0x02aa76266195f2e7ea9a091e9d7c1ebddba243ca,0.0,1,1,0,1,0,1,0
0x02af3bd247e598af852c125e67a5010c2eae4fee,11.51406069882957,2,2,0,2,0,2,0
0x02b06707ab962472a1ec45d11736171af70388ea,0.005596279334594246,1,1,0,1,0,1,0
0x02b280ec46d81c0bd50e3872fa026619d3e23f23,8.66555739e-07,1,1,0,0,0,1,0
0x02bade69093cbc42590c168949fc1d9268fab5b2,0.8401385935273765,1,1,0,1,0,1,0
0x02bbf4921f6e6b2631411c94af9a8475255337bd,0.0,1,0,1,0,0,1,0
0x02c36423f699e939fdafde0986504c4c0eca9790,0.059834701633885434,3,3,0,3,0,3,0
0x02c44bdaa5f6a4d0e1d85cfc957aeaf24e065a69,0.0,1,0,1,0,0,1,0
0x02c7d29a0ea1dce127f75daa254f7adab1ee9bb2,0.35644704451730946,1,1,0,1,0,1,0
0x02c8ffcb5842252793894a2a90bfe59a7ed69000,1.003042902233449,2,2,0,2,0,2,0
0x02cb1aedf3994602bcada330453bc8427c7a7131,0.0,2,2,0,2,0,2,0
0x02ce399545f8433e97e774cb0fc717c2cedaa04f,0.0,1,0,1,0,0,1,0
0x02d0381c7b49ed0cbb9557ee5001f51b23be0cf5,1.5852855765e-08,1,1,0,0,0,1,0
0x02d098d6d8d82df4e52af652fbd68c4fe443b86b,1.2270217809687e-05,1,1,0,1,0,1,0
0x02d1732fd1a6b8fddd77a703a3b9172e01792cf5,0.0,2,1,1,0,0,2,0
0x02d3a27ac3f55d5d91fb0f52759842696a864217,0.0,1,0,1,0,0,1,0
0x02d3b93f713689a79c4410325aac2b93d9625844,2.195310495e-06,2,1,1,0,0,2,0
0x02daea390bb24ed31cd978f1974bfffc758a21ff,0.000538648479671721,2,1,1,1,0,2,0
0x02e091155093b92f3308974c03a254f417d41f67,1.071770742e-06,1,1,0,0,0,1,0
0x02e590ddf7c95e0ea8f9ffe8941803fbff0f08c7,0.0,1,0,1,0,0,1,0
0x02e77832b4aad8c9fcf6d57624fea0649b76d744,0.0,1,1,0,0,0,1,0
0x02ec2df6f59fb609ffb462918a183fe77d47fb13,2.873217799099e-05,1,1,0,1,0,1,0
0x02efa2798c7e0fe84f300c41534c9c11889d81a2,7.47714764e-05,1,1,0,1,0,1,0
0x02f211a40d26cc023e1a5b3b1ff37c5704b5e6e4,0.00439674244491056,2,2,0,2,0,2,0
0x02f5dd5f232ab19fe16b6c221da0a870c7025899,5.11260183e-07,1,0,1,0,0,1,0
0x02f70e03e2d5ddd1518995c5b09a528e1185f121,0.02458189513299794,3,2,1,2,0,3,0
0x02f7f525abc3a953161d270521dac9b44cf8bd8f,1.632274245e-06,1,1,0,0,0,1,0
0x02fb72bcedbee0c96d4eba328bf73b2dda49e8ab,0.000897918932559793,1,0,1,0,0,1,0
0x02fee49380a482c71fff7bc63f9a15f6acc0ba1a,0.006917913578068002,3,2,1,2,0,3,0
0x03028c48950585a710c163d49f0e2f4f24414393,1.1134970364971e-05,2,1,1,1,0,2,0
0x0303e4fe3d5a3d4f225e7690f038786648657b2b,0.00025457653108171,7,6,1,6,0,7,0
0x03049b395147713ae53c0617093675b4b86dde78,0.0,2,0,2,0,0,2,0
0x03087bbb2feba2427c61b1b108c47f2d62772bb6,0.0,2,2,0,1,0,2,0
0x03095aaaa765f36c88d7f87a52744c29d442108a,1.361184489e-06,2,1,1,0,0,2,0
0x0312f3e4d0245c75651e28c6a68ba0017d56b58f,7.7358e-05,1,1,0,1,0,1,0
0x03169fa89ba9625234a90efed313473fdaf05cff,0.0,1,0,1,0,0,1,0
0x03170b7817058084351a9a5cbd010bbdbaefa4d2,0.8174264810688501,1,1,0,1,0,1,0
0x031867dba4cb1eec91148f37cc51d96342864ee6,0.0,3,2,1,1,0,3,0
0x031888c3287862e43152c6de68967ca7f61fd299,8.854581451876e-05,1,0,1,0,0,1,0
0x031dde938dd59099a02a926483e914fe28297da3,0.013796447617432372,1,1,0,1,0,1,0
0x0323e9fd818dc98885c67666bdcc3af234a0f4d3,0.0138990735513107,1,1,0,1,0,1,0
0x0325627c2255c03d33a8f5ec27988df2604f56fa,0.0231269053853155,2,0,2,0,0,2,0
0x0327d5c028024d7e7e550cc5641b9d62a5a34d42,6.7437586402867e-05,1,0,1,0,0,1,0
0x03286b4783217f5a427388ec426566dfe51e6ec6,0.2490119680832099,11,11,0,11,0,11,0
0x0329db0ddc11dc44ec36780b8b4f896b39f20c2d,1.180457181548832,1,1,0,1,0,1,0
0x032a79f2b046364752d76fd263adc926c4a30ca9,0.0,1,1,0,1,0,1,0
0x032ad115ad522bc52d49fb53d2aed2413e2bbd89,1.1855,1,1,0,0,0,1,0
0x032b64f5964a13e5661090f26a091f0e11d580b5,0.05432771561925764,1,1,0,1,0,1,0
0x032d31cb46f7fe34017fc8e60839393e01d484aa,0.3245613695430455,2,2,0,2,0,2,0
0x033a5b14880c964ba44aad7ff474ed113b03124a,0.14899134565571953,2,1,1,1,0,2,0
0x033cf447143121b8c640312ede1949dcee5dffc3,0.002998017386618301,2,2,0,2,0,2,0
0x033d8106dc77d6b6428a5f67e1ddcce6aa40a471,1.361540061e-06,1,1,0,0,0,1,0
0x033f6606c2875f5800d3286c337f163b9f635dd5,2.66324247e-07,1,1,0,0,0,1,0
0x033fb1bd723501ba208a4acba192f2f7175327c3,0.0,1,0,1,0,0,1,0
0x03416833c628d579032ddfb5b67a6f7cd8cd0a7b,1.1678259345072e-05,2,1,1,1,0,2,0
0x034313a786d2504b6578565f45501094de2db1d2,0.007454376862174761,1,0,1,0,0,1,0
0x0343880324a299af61fe0d4b36e2651f287a45a6,1.216681704e-06,1,1,0,0,0,1,0
0x034a0bb13267eb930bc7a244f4c110389b86e2c8,0.050001977321402,1,0,1,0,0,1,0
0x034c3756fff9b5d39808b77402e328119f9fc575,0.00107770839240683,2,2,0,2,0,2,0
0x034e62e2825ec0ddc90df01eb873a16689096a7b,0.0,3,2,1,1,0,3,0
0x0353678980ea2ea9f7a54b9c959c17ee33fa3838,0.0,2,1,1,0,0,2,0
0x0354434d69dbbaa0e037a657d97fa4587a0c6928,2.79726867e-06,3,2,1,1,0,3,0
0x0356cef95c2699e3c5a1f68908e6ad62779a8281,0.01784767646424256,1,1,0,1,0,1,0
0x0358aa5ca803257d6827f164be5c660ccef370af,1.746586611e-06,1,1,0,0,0,1,0
0x03599a2429871e6be1b154fb9c24691f9d301865,339.4213466468565,3,3,0,0,0,3,0
0x035ae7d933dcbfe617ffba194a88af0c2867b90c,0.001379591093891769,1,1,0,1,0,1,0
0x035b0fed3de00a621d6b9b2df677228664a9daa3,2.24594622e-07,1,1,0,0,0,1,0
0x035ba836a6d5d20cf680c31bdde7a72da1563570,6.9541681857502e-05,1,1,0,1,0,1,0
0x035f3a540d1ceebb5e2d84e5d53340ebb207c16a,1.695483237e-06,1,1,0,0,0,1,0
0x035fe1e9ef39175abcd984e2548da04760fc4d10,0.14361765440965912,2,1,1,1,0,2,0
0x0361446594cf52656cf29803bf2dc946dabb4d6f,2.4141076184822277,3,3,0,3,0,3,0
0x03620f4481bbb157042aa832b98a43405a1964a5,0.012852971804435427,1,1,0,1,0,1,0
0x03631c388fb01e0d929627b614eeb501c0ef9dce,0.0,2,1,1,0,0,2,0
0x036721e5a769cc48b3189efbb9cce4471e8a48b1,0.0,1,0,1,0,0,1,0
0x036b6f6b3ab3c298551f6d05b90b9c9756304d90,3.061789038e-06,2,1,1,0,0,2,0
0x036e7dac76295bb4204eba8f528ad0b07029ad64,0.013338497597286964,1,1,0,1,0,1,0
0x036f1edf2f95ad8c75193c707a516e0062d02c5c,0.0,1,0,1,0,0,1,0
0x0373af3f4f717b770f5db0f0ca827562cbdd3003,0.004149343045284971,4,4,0,4,0,4,0
0x037a54aab062628c9bbae1fdb1583c195585fe41,0.0,3,0,3,0,0,3,0
0x03848e50ad5bd8db23bcff090a980963a311736b,0.01675833010813176,2,1,1,1,0,2,0
0x0389e4a6e7762734e4fe952529ad5abedabc2551,0.0483229241643768,1,1,0,0,0,1,0
0x038dea2ffca632b26d5169dd62f9fdef809207c4,0.001965713651666,2,2,0,1,0,2,0
0x039172f4d94184d24e813b92ca7d93b96b7357d7,1.2610141877167e-05,2,1,1,1,0,2,0
0x03917c4bc2fbb0add61469b0bf7092413846bc93,2.408733096e-06,2,1,1,0,0,2,0
0x0392b4ecb93fbf928306f9cb3ead0ea5fd5693c8,2.8515074616e-05,1,1,0,0,0,1,0
0x0394ace18eab7b0e937a655d1e2e7f78b9655599,0.000825431688363915,1,1,0,0,0,1,0
0x03983e6017ac49415d80ffded9d818088f0a001f,0.0,6,5,1,3,0,6,0
0x039cd51243dd25aeaf8dad34b4cbbcf2ab439671,10.465455407667244,1,0,1,0,0,1,0
0x03a2a515281376f35d003024af34dcb2eef8018a,0.04586423547422398,4,3,1,3,0,4,0
0x03a40218bac0c08d328dc32839044f612d0be7ab,0.0,1,0,1,0,0,1,0
0x03a47f96556e624898b1438b0e29a768594587f3,0.003078596953465282,6,3,3,2,0,6,0
0x03a74b6701c5646373c5c408def0ce01e2c404d8,0.000165554433333848,1,1,0,1,0,1,0
0x03a9eb61ff4a96729bb346f1f80ae18f77876dd4,7.6372754524159365,10,10,0,10,0,10,0
0x03aae1fee7b9004a3bea29b56e72f7a42eb96e42,0.002716564440830144,1,1,0,1,0,1,0
0x03ab1f383d600965cb99388e127c4104948fbc96,1.4170023488944177,1,1,0,1,0,1,0
0x03ab4aa56696ae9b57f4c732da96f34b54cae02e,0.002917803230946253,2,2,0,2,0,2,0
0x03acc35286baae6d73d99a9f14ef13752208c8dc,0.0,4,0,4,0,0,4,0
0x03acd208a15550ccf53f010ee2c5fb23d208c8dc,6.80974588e-06,2,2,0,2,0,2,0
0x03ad90eb6d7a03d621e50f18a6a6d9ce0233ad13,0.0,2,1,1,0,0,2,0
0x03b5affb619d01d334bb8386fe5de0cb5566af45,1.2098845585747557,1,1,0,1,0,1,0
0x03b6d80133eb60f6caaa1c97c8ba27379d632ad4,7.19780045e-06,1,0,1,0,0,1,0
0x03b713dbdd3499afeb006fb09fecda2e6c2a9342,0.000691219862966545,1,0,1,0,0,1,0
0x03b874df0d4c5891f992efc9f26b9ea60f8e134d,1.441324731e-06,2,1,1,0,0,2,0
0x03baf90b77df8fec05ba9a59f26d0e0d021f75b7,1.8872657185520287,1,1,0,1,0,1,0
0x03bc9ce480db58abde28134503cddda3082d34c8,1.288345254e-06,1,1,0,0,0,1,0
0x03bcdc01e80d395fa7aecdb0c8d1b30c932d663a,0.012560098907067182,1,0,1,0,0,1,0
0x03bde947968a2f4bef661ba0f97d0fba62babf3e,0.0,1,1,0,0,0,1,0
0x03c063a6d65de8ce9859283890f4ffb351aa41f9,0.046342700544619066,1,1,0,0,0,1,0
0x03ca7bf6af74f6fe512d0b94b4d071a88bac72ba,0.015385063760010146,1,1,0,1,0,1,0
0x03d279de4406ddf6e88cf2a0c05677daadc97b13,0.000389696576016055,1,1,0,0,0,1,0
0x03d458cd0c39d4a644383a835db02c34dfbdc79b,0.005097096961199833,1,1,0,1,0,1,0
0x03d94ca62bf43e24e026765fcac70f0c06b83277,0.0,2,0,2,0,0,2,0
0x03da3d662127bae6d41e84cb62435a1d863668eb,2.9613434661055e-05,1,1,0,1,0,1,0
0x03e1de075a3b8b3dc0ec247b30fa247c47e9aaeb,0.0,1,1,0,0,0,1,0
0x03e4a10780f61eaa0ba98a875da747d7f51197d4,0.001677618745483442,2,1,1,0,0,2,0
0x03e5cc83ecde724c136af2b921f56c2db64c0df4,0.0,1,1,0,0,0,1,0
0x03e7afeaefab187149627c809ecd17393d455fb4,6.713360026676666,2,1,1,0,0,2,0
0x03e8482c2bbf8247361b1d6000f138d9f9ca9cd7,233.16200860576697,79,0,79,0,0,79,0
0x03e928b266579946198da829dbd0202d26fa238f,0.02136736917828221,5,3,2,3,0,5,0
0x03ea4c7ed1d8199510017d88f2783ef43ab5a4fd,0.040261230841980175,3,0,3,0,0,3,0
0x03eacf9bc8cf57b3a931e866fb2b79d133dc916b,0.000861917467037368,3,3,0,3,0,3,0
0x03ed176737a2a20db72b67ab7ea960f992962600,3.1476940917851e-05,1,0,1,0,0,1,0
0x03eebc4bd1158f0830dd2e9e0cdb3ae7b2d51f0d,0.000174723333076456,1,1,0,0,0,1,0
0x03f34be1bf910116595db1b11e9d1b2ca5d59659,3.885459445850928,30,0,30,0,0,30,0
0x03f39265f1692010a288034f8447fde0f5be952d,0.0,2,1,1,0,0,2,0
0x03f7a001ca3a18a2ed025794570c2f4dce979f95,9.16311711e-07,1,1,0,0,0,1,0
0x03f8155c05ffe0bb4d356572885447b59e7e3f31,0.00037812260924892,1,0,1,0,0,1,0
0x03fa3ec45a451afca6d9c4384470716fd3853ee7,1.187226159e-06,1,1,0,0,0,1,0
0x03fbc90ed441694f1e92b185d314745f109bf630,0.0,2,1,1,0,0,2,0
0x03fd60d27cdff0355311659cf23af9964037a11f,1.5387189447e-05,2,1,1,0,0,2,0
0x03fd889d27aa38b1244ee958a46a1a2f29216d6b,0.0,2,2,0,2,0,2,0
0x03feffeacbb7fcd4ad345322e066cb5cdb6dfdf6,0.000373307077469911,2,1,1,1,0,2,0
0x03ff86de4bd2e1afe77901e25dcbf09649d0c537,0.005164864308599972,2,1,1,1,0,2,0
0x040142a07cff1419817dc1258a6e69d8086db28f,0.0,2,1,1,0,0,2,0
0x04032a6cdeab289381d749b85008b1cc1d279efe,0.0,1,1,0,0,0,1,0
0x040424bdd158c64539a3910859ad04d72fdb3b66,0.000166082241136395,2,1,1,0,0,2,0
0x04073a8c67d622b0886dd1cc61198bebc5e6a902,0.000498232505368304,2,1,1,1,0,2,0
0x040a0a7b0d8b637595b7006ad8e0fd8d6d6524c7,8.300491431538e-06,2,2,0,2,0,2,0
0x040a1c4649138c078477d95780aa3dfc2cad428f,50.183904425220994,1,0,1,0,0,1,0
0x040a3d4fe4fd04c78751fe2643d1b3d9d1e68f9a,0.22488741190448205,1,1,0,1,0,1,0
0x040ea560647bca2679d7930c4dcaf74e0c9a7c08,0.0,1,0,1,0,0,1,0
0x0411f0ff4105fdc075e5e1bfdab47183c1b9df78,0.0,3,0,3,0,0,3,0
0x041277e8457f76eff542e31e20813530eb1e2f2a,0.002086589062121626,1,0,1,0,0,1,0
0x04143b96f6623475017395f11a5a3084f3c769c4,0.0,1,1,0,0,0,1,0
0x041466eef86cfdfc592e165dae47349600aec810,2.66015043e-06,1,1,0,0,0,1,0
0x041c37536594c13a9825cec6fbe135504928f8c4,0.031030202431610553,3,3,0,3,0,3,0
0x041c6ecd07cbaf3c4bf962f16e9254f11057c5af,0.15498895552868913,2,1,1,1,0,2,0
0x04221780964937b9e577181439c7f1c532b0e397,0.10467705674529756,1,0,1,0,0,1,0
0x04242225d32e2b044039bbdb1e237db39203ed1e,0.0314867540231087,1,1,0,1,0,1,0
0x0424a4cbd109823e4c9a1f5c52c0e6bbca04bcae,1.4161506303679e-05,6,3,3,3,0,6,0
0x042523db4f3effc33d2742022b2490258494f8b3,5.276344644527496,11,11,0,11,0,11,0
0x0427a84b985737a48dd007ef30d877b3e995a702,0.11281381326760959,1,1,0,1,0,1,0
0x04292ef1174995fca35b4b40b86218987fd135eb,0.40061494248818,1,1,0,0,0,1,0
0x0429ba5958bf5f17f6f790c84ba89b04e6829476,0.03855264183883438,1,0,1,0,0,1,0
0x042b522cce73087694fdfd1b789a84c7e7017133,0.000872773259763186,1,1,0,1,0,1,0
0x042eb53a2b65841188a891639b3c71875645604f,1.023734733e-06,1,1,0,0,0,1,0
0x042fe69f097e10d1eeac1d2da104825a3c5d4ab7,0.06135749897854451,3,3,0,2,0,3,0
0x043039918f25b424e0820de878c511802846c206,1.0894372895376e-05,2,1,1,1,0,2,0
0x0432406ddd14961122ac80749607ae06a376682a,0.13356427930281,3,2,1,1,0,3,0
0x043527849a82fc860ead466cf71593d386943d30,0.11562647597945602,1,1,0,0,0,1,0
0x043842a6eee646bd77a2f07d702add037fed3a70,0.0,1,1,0,0,0,1,0
0x0438ac123e91b577f0b1ee6c22d777da7cf61d34,0.00098952506230256,1,1,0,1,0,1,0
0x0439e60f02a8900a951603950d8d4527f400c3f1,0.0,37,0,37,0,0,37,0
0x043a7b198ce85e41ca7d17cf3dd7ffae703d96b3,2.083710048e-06,2,1,1,0,0,2,0
0x043b662a976c2f66db9810cf28bc525fa775c163,0.01,5,5,0,4,0,5,0
0x043d81d9372825eec8e9d66100cc924b83cb72a0,8.781358651e-06,1,1,0,0,0,1,0
0x04467eb36351a9566a438d1cba662e974fe6fc14,3.4764555040448e-05,1,1,0,1,0,1,0
0x044692da92c6443b0b20d0d253afb8df2b8be1d5,0.050449915241060565,1,1,0,0,0,1,0
0x044782ba8633fed88b9178cf2e18c08d12798377,0.000164541801733954,1,0,1,0,0,1,0
0x044a9e5d4572bbdba17c8f9e3717217f7ca6fef7,2.241876903e-06,1,1,0,0,0,1,0
0x044ba8bc39e9c8175aa2e7825f1624f74455d828,1.019542356e-06,1,1,0,0,0,1,0
0x044f8c5df5dca10cefac32a7b279a5ebeb4cbc9b,0.0,1,1,0,1,0,1,0
0x044fe9c765793a325185095472de7d234ff10719,0.005833243624201598,1,1,0,1,0,1,0
0x0451bfefa795b0bfb9f2dfc2f451b9861fb50276,0.000171153822403185,1,1,0,1,0,1,0
0x045456712b1110810231b541f25f7b8c445e61b8,0.000497192713591996,4,2,2,0,0,4,0
0x0454e922ac5119f287b9701575b3b68f06a3f599,5.592266148e-06,1,1,0,0,0,1,0
0x04558d6ad234eb9e5f897131562dfc69bd7ac7ce,4.7647362e-08,1,1,0,0,0,1,0
0x0456816472ecb3fd58a2476faf633c9bc4360cf1,0.0,1,1,0,1,0,1,0
0x045b1d1c7925e64d82624d7f2c55ec2abd14aad9,0.8310024093469377,2,2,0,2,0,2,0
0x045d3d3bf9ef8ae7bae0e1ee2765349636d90057,0.001873472676883114,1,1,0,1,0,1,0
0x045dfde0c4c7b3e128ae9f0290a312997e984a8c,1.721299377e-06,1,1,0,0,0,1,0
0x0463e955d7b8d239add81575cf742a9f75096564,14.020501681999999,1,0,1,0,0,1,0
0x0464c6400c95d4d75e2966ceb2a596fe378e7cd2,0.002035239481831625,2,2,0,1,0,2,0
0x04651752393b8c3f450adee235c59288d18f920a,6.075552e-06,2,1,1,0,0,2,0
0x0465be2763a2ea04869b999891c496aa0883a410,0.0,3,2,1,1,0,3,0
0x0466dadfb6a73ccdc66235eb3e64e5cdfa855774,0.0,2,2,0,2,0,2,0
0x04699be0e080412a18d91602353dc645dac93143,3.274210863e-06,1,1,0,0,0,1,0
0x046c5496e0baa5e93c14d446bccae42f91f2b932,1.46002070065e-06,1,1,0,1,0,1,0
0x046cff41f643c34ce98437d1607bf5c1c02bd23a,0.13697458314386304,1,1,0,1,0,1,0
0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,0.0,3,0,3,0,0,3,0
0x0470244a2b87e883990bab397ae85d8c5b8b95dd,6.05692899e-07,1,1,0,0,0,1,0
0x0470be67e47fbd73212ecb2ad0898f821259a8ce,0.000527131267211107,1,1,0,1,0,1,0
0x04716db62c085d9e08050fcf6f7d775a03d07720,0.0,1,0,1,0,0,1,0
0x0477b598716caef130b84354239b74b0bcd61a32,0.0,1,1,0,1,0,1,0
